,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,mean,mesh
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,2,4,12,12,10,16,17,16,12,12,18,16,10,10,22,18,20,20,10,15,22,17,8,18,21,12,23,22,26,22,17,17,8,12,8,9,5,1,0,7.413333333333333,Protease Inhibitors
0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,3,4,5,20,34,23,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,2,0,2,0,2,4,0,1,1,2,0,0,1,0,4,0,1.7333333333333334,Electrons
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,4,0,1,1,1,0,0.21333333333333335,Heterochromatin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,5,5,5,5,0,4,9,5,22,11,3,7,11,7,15,10,11,14,11,17,17,16,9,11,13,23,24,26,30,20,25,39,31,32,23,31,30,28,22,29,19,22,21,18,3,9.96,H-Reflex
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,4,3,1,2,3,2,4,3,2,5,2,6,3,6,3,7,8,10,5,6,8,5,4,6,1,2,3,1.6,"RNA Processing, Post-Transcriptional"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,"Contraceptive Agents, Male"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5,9,15,10,9,11,15,6,2,13,14,13,25,20,19,31,18,15,18,21,14,12,20,19,16,23,20,16,20,16,37,34,42,28,37,39,36,35,49,43,39,50,51,31,48,37,42,60,34,35,14,4,17.266666666666666,Forelimb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,1,0,2,0,3,1,0,2,0,1,3,1,1,2,4,0,0.36,Pedophilia
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,6,3,6,6,4,7,5,8,6,6,5,7,1,4,4,6,8,8,9,13,12,4,5,18,19,16,27,42,22,42,36,29,50,48,55,62,73,53,65,106,94,89,113,81,7,17.32,Alpha Rhythm
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,2,3,1,3,4,2,6,2,6,8,8,6,7,6,12,11,9,9,12,6,7,6,9,12,10,13,16,17,20,12,32,27,16,24,29,23,20,35,27,31,47,31,40,29,33,38,46,36,47,45,41,7,12.8,Optic Neuritis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,2,2,1,3,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0.3333333333333333,Intermittent Positive-Pressure Ventilation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,2,3,2,6,2,3,1,5,1,3,4,5,7,4,4,3,2,6,6,5,5,11,9,5,11,7,1,1.8133333333333332,Discitis
0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,5,1,11,9,4,8,11,6,5,5,9,14,8,8,4,9,6,5,5,9,4,5,7,7,7,3,7,6,3,2,2,1,4,6,1,1,0,1,3,2,1,0,3.013333333333333,Ranidae
0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,2,2,0,1,0,5,9,8,2,5,4,2,7,7,2,4,8,8,6,5,10,12,7,4,12,11,6,6,4,9,7,9,11,7,9,14,12,12,13,28,16,29,26,17,15,18,23,14,22,28,24,20,16,17,18,12,15,10,7,7,2,8.693333333333333,Vestibular Nerve
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,3,4,7,2,1,3,0,1,3,3,7,3,2,4,8,7,3,4,3,4,5,16,6,3,4,4,6,6,0,1.7333333333333334,"Pregnancy Complications, Neoplastic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,3,2,4,5,9,7,2,4,6,3,6,7,4,2,4,5,10,2,1.3066666666666666,Professional-Patient Relations
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,3,2,4,2,2,3,0,3,1,3,6,6,2,5,6,3,0.8133333333333334,Housing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,3,2,2,2,2,0,1,0,2,5,2,1,2,0,3,5,3,1,6,0,3,0,3,1,3,1,0,0.8,Laboratories
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,2,5,6,5,17,11,14,21,25,24,16,17,19,21,21,21,22,19,26,21,15,18,25,15,16,13,18,14,17,9,15,6,24,11,11,19,12,9,9,7,7,9,0,8.56,Grasshoppers
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,3,1,5,0,1,1,0,1,2,1,6,3,1,3,4,4,4,5,5,1,4,5,4,8,3,5,5,9,13,13,13,17,15,13,14,17,23,10,8,22,17,16,15,23,15,9,2,5.0,Elbow
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,4,1,5,1,1,1,2,3,5,1,6,4,1,1,2,0,0.6,"Cyclic Nucleotide Phosphodiesterases, Type 5"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,3,5,1,1,2,0,0,0,2,1,3,0,2,2,1,1,1,0,2,2,3,0,5,6,2,4,7,5,9,15,16,6,16,14,21,12,14,13,6,12,10,8,6,5,0,3.32,Hyperlipidemias
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,29,38,14,22,3,1.76,Basal Forebrain
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,5,0,1,5,0,10,4,9,4,2,3,3,5,7,6,5,3,7,5,2,10,5,7,4,8,8,1,2,1,6,5,3,0,2.1466666666666665,"Empyema, Subdural"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013333333333333334,Confucianism
0,0,0,0,0,0,1,1,1,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,18,16,11,13,13,19,12,8,24,27,23,20,21,18,23,29,31,29,27,31,39,39,54,46,39,41,39,59,42,68,49,14,12.826666666666666,"Muscular Atrophy, Spinal"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,2,0,2,4,5,4,6,5,1,1,3,2,1,3,2,1,0,1,0,2,3,1,2,0,0.8533333333333334,Proprotein Convertase 2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,204,566,548,525,542,471,489,447,441,379,362,41,66.94666666666667,Neurogenesis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,1,0,2,0,1,3,6,2,1,2,1,1,0,3,4,1,1,0,1,3,0,0.64,Foundations
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,1,2,1,0,3,1,3,2,6,1,0,6,5,5,7,5,3,9,4,8,10,9,11,10,12,7,20,16,25,15,20,32,30,18,33,26,27,49,40,40,1,7.066666666666666,"Pain, Postoperative"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,60,90,124,93,113,126,112,112,87,96,92,85,68,54,7,18.573333333333334,"Receptor, Cannabinoid, CB1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,2,2,0,3,3,3,1,2,1,6,3,2,4,6,8,5,6,9,7,4,9,7,14,8,11,10,10,7,8,10,7,14,13,5,5,4,8,5,10,13,7,4,9,1,8,6,3,8,4,0,4.2,Pressoreceptors
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,5,4,5,9,3,14,4,13,0,0.9466666666666667,Vein of Galen Malformations
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,1,0,0,1,4,3,3,0,2,1,1,1,3,4,1,0.4266666666666667,"Adenoma, Oxyphilic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,1,1,0,2,3,1,2,2,0,0,1,0,0.26666666666666666,Phloroglucinol
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.10666666666666667,"Angina, Unstable"
0,0,0,1,2,0,3,4,1,2,4,2,2,0,1,0,2,2,3,8,12,5,0,5,2,0,2,4,0,4,4,2,0,1,1,2,2,5,4,3,6,1,2,2,2,8,10,8,12,10,12,44,54,57,64,58,82,73,52,39,35,30,38,47,56,39,38,45,73,44,26,30,7,16,13,1,16.386666666666667,Coloring Agents
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,3,1,4,1,2,3,0,1,1,1,0,0,0,2,2,2,0,0.4533333333333333,"Manipulation, Spinal"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0.09333333333333334,Alanine-tRNA Ligase
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,2,0,4,7,7,4,7,12,10,6,8,5,7,5,1,4,5,9,4,3,5,7,14,7,9,6,6,9,6,6,9,5,6,12,9,13,10,8,17,9,15,9,17,19,10,12,16,19,7,17,6,13,13,6,1,6.253333333333333,Thyroid Gland
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,4,6,6,2,5,0,7,6,18,9,12,8,10,13,16,61,29,28,39,28,69,45,80,44,74,43,40,98,51,75,126,112,72,72,79,80,15,36,28,28,30,0,21.666666666666668,parasitology
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,0,0,2,0,1,0,3,3,6,4,4,1,1,1,5,0,3,3,3,3,4,10,8,5,5,9,15,7,4,9,5,7,9,3,4,7,6,2,8,0,2.36,Magnesium Sulfate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1,3,5,4,5,3,5,2,2,0,0,2,2,0,0.5866666666666667,Septo-Optic Dysplasia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,30,26,8,15,6,3,1.5733333333333333,Patient Outcome Assessment
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,3,3,3,5,3,4,2,8,5,10,11,7,13,11,7,13,6,3,4,6,5,3,5,0,1,1.9866666666666666,Mental Competency
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,9,9,9,10,9,9,6,6,3,5,10,4,8,2,3,2,1.64,Spastin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,1,0,0,5,11,30,17,41,36,42,52,41,78,52,70,64,71,77,55,72,55,69,74,64,63,55,62,54,73,51,57,49,47,3,21.30666666666667,"DNA, Mitochondrial"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,2,1,2,0,2,0,0,1,3,1,1,5,4,6,1,3,4,4,5,1,4,6,5,6,6,4,7,6,3,0,6,4,2,2,3,1,1.64,Geniculate Ganglion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.04,Nucleotide Motifs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02666666666666667,Hospital Communication Systems
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,5,5,5,2,1,2,2,3,2,1,3,1,3,4,2,1,2,4,3,0,0.7866666666666666,Cyclin-Dependent Kinase 4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,0,2,4,3,2,1,0,3,1,1,2,5,4,2,2,1,3,4,0,3,1,3,0,0.7733333333333333,"Medicine, Traditional"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,3,1,0,0,0,0,3,0,0.25333333333333335,Virilism
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,4,4,6,2,8,11,16,37,38,50,25,37,30,28,32,20,22,22,15,23,27,26,26,9,12,17,17,10,6,8,4,1,0,7.973333333333334,Ciliary Neurotrophic Factor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,2,1,1,1,1,0,0,4,1,0,3,1,0,0,2,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.44,"Mitochondria, Heart"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,4,3,8,5,2,4,3,6,6,0,5,1,2,3,3,4,1,2,4,7,0,1,0,2,6,2,0,6,5,2,2,4,0,16,5,2,1,3,3,1,0,1.9066666666666667,Gills
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,2,1,3,2,1,2,0,0,0,1,1,1,0,1,0,0.4266666666666667,"Intestine, Large"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,59,106,174,288,292,357,322,359,200,160,122,154,185,177,136,121,121,141,142,146,133,158,123,86,83,62,32,26,2,59.906666666666666,Polymerase Chain Reaction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,1,1,2,0,2,0,1,1,2,2,0,0,1,1,0,0.3466666666666667,"Receptor, Muscarinic M5"
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,1,1,5,3,8,50,48,58,94,55,38,43,46,78,75,81,101,58,67,92,75,93,104,83,112,86,146,166,141,162,167,243,268,295,319,279,399,430,493,537,637,830,986,1325,1230,1235,1453,1294,1118,1012,913,900,729,750,686,509,372,21,288.0933333333333,Functional Laterality
0,1,5,8,6,3,10,15,9,13,17,11,14,7,17,18,23,14,15,8,21,17,9,27,33,30,39,46,26,40,26,37,27,33,44,34,53,66,65,89,99,120,136,98,122,116,126,101,107,132,163,202,196,167,188,181,245,343,370,310,309,319,349,352,390,320,243,213,237,191,208,189,211,179,121,6,111.13333333333334,Central Nervous System
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,2,1,0,0,0,0,1,1,2,1,2,5,11,6,12,17,23,35,55,75,77,78,104,123,165,144,160,172,16,17.266666666666666,Autophagy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0.16,Martinique
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,48,53,81,44,43,16,1,4.24,Exome
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,3,0,0,6,2,3,8,0,1,3,1,4,7,5,0,5,2,0,2,3,3,3,5,2,1,3,1,1,2,4,2,4,4,3,10,2,9,3,2,2,2,6,6,5,5,3,6,9,4,0,2.3466666666666667,Traction
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,9,6,8,4,6,15,12,16,9,19,30,23,15,20,24,26,23,25,26,15,24,22,18,22,10,8,5,15,17,10,15,11,15,12,12,12,10,12,3,17,17,9,15,13,14,15,9,2,9.44,Thyrotropin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,0,0,0,1,0,3,1,1,3,2,1,2,2,3,1,1,2,2,0,1,1,5,2,3,2,2,2,0,1,3,1,0.76,Partial Thromboplastin Time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,4,5,9,4,10,13,4,8,7,6,5,3,7,12,4,11,5,5,9,5,4,9,6,4,4,9,8,8,8,3,5,2,3,2.92,Buspirone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,8,3,5,2,6,6,4,4,4,8,6,3,3,2,4,6,6,3,2,4,1,1,7,4,3,1,1,2,3,1,0,0,1,0,1.6266666666666667,Diltiazem
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,21,21,34,34,31,34,36,43,38,39,43,52,62,51,49,51,59,87,5,10.893333333333333,Essential Tremor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0.17333333333333334,Atractyloside
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,5,3,5,5,4,9,6,3,5,7,4,7,7,5,1,4,4,6,5,2,0,1.4133333333333333,Vascular Neoplasms
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,6,4,6,8,8,1,10,12,2,4,3,0,0.92,Adipokines
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013333333333333334,Smoking Water Pipes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2,0,0,6,7,21,29,45,35,61,67,101,97,128,159,183,249,238,174,32,36,41,46,33,33,29,30,40,36,35,35,15,3,27.373333333333335,Membrane Transport Proteins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,2,4,4,2,7,3,1,2,7,2,1,0.6133333333333333,"Diet, Mediterranean"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,42,8,0.88,Self Expandable Metallic Stents
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,13,3,1,1,1,3,2,2,3,3,1,4,2,1,5,1,3,2,0,0.8133333333333334,Serine Proteases
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,1,0,4,0,1,1,0,1,3,0,0,1,0,0,0,1,0,0.28,Cyclin D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,1,0,5,1,2,3,4,0,0.38666666666666666,Shoes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0.08,Safety-net Providers
