pmid	ForeName	LastName	Initials	order	Affiliation
31493975	Xiang	Chen	X	17	Department of Computational Biology, St. Jude Children's Research Hospital, Memphis, TN 38105, USA. Electronic address: xiang.chen@stjude.org.
31493975	Michael A	Dyer	MA	18	Department of Developmental Neurobiology, St. Jude Children's Research Hospital, Memphis, TN 38105, USA; Department of Ophthalmology, University of Tennessee Health Science Center, Memphis, TN 38163, USA; Howard Hughes Medical Institute, Chevy Chase, MD 20815, USA. Electronic address: michael.dyer@stjude.org.
31492534	Menglong	Zeng	M	1	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.
31492534	Javier	Díaz-Alonso	J	2	Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94143, USA.
31492534	Fei	Ye	F	3	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.
31492534	Xudong	Chen	X	4	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.
31492534	Jia	Xu	J	5	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.
31492534	Zeyang	Ji	Z	6	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.
31492534	Roger A	Nicoll	RA	7	Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94143, USA.
31492534	Mingjie	Zhang	M	8	Division of Life Science, State Key Laboratory of Molecular Neuroscience, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China; Center of Systems Biology and Human Health, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China. Electronic address: mzhang@ust.hk.
31488329	Anant	Gharpure	A	1	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.
31488329	Jinfeng	Teng	J	2	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.
31488329	Yuxuan	Zhuang	Y	3	Department of Biochemistry and Biophysics, Science for Life Laboratory, Stockholm University, Solna 17121, Sweden.
31488329	Colleen M	Noviello	CM	4	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.
31488329	Richard M	Walsh	RM	5	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.
31488329	Rico	Cabuco	R	6	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.
31488329	Rebecca J	Howard	RJ	7	Department of Biochemistry and Biophysics, Science for Life Laboratory, Stockholm University, Solna 17121, Sweden.
31488329	Nurulain T	Zaveri	NT	8	Astraea Therapeutics, Mountain View, CA 94043, USA.
31488329	Erik	Lindahl	E	9	Department of Biochemistry and Biophysics, Science for Life Laboratory, Stockholm University, Solna 17121, Sweden; Department of Applied Physics, Swedish e-Science Research Center, KTH Royal Institute of Technology, Solna 17121, Sweden.
31488329	Ryan E	Hibbs	RE	10	Department of Neuroscience, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA. Electronic address: ryan.hibbs@utsouthwestern.edu.
31488328	Nicola	Mattugini	N	1	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Graduate School of Systemic Neuroscience, Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 2, 82152 Planegg/Martinsried, Germany.
31488328	Riccardo	Bocchi	R	2	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany.
31488328	Volker	Scheuss	V	3	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany.
31488328	Gianluca Luigi	Russo	GL	4	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Graduate School of Systemic Neuroscience, Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 2, 82152 Planegg/Martinsried, Germany.
31488328	Olof	Torper	O	5	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany.
31488328	Chu Lan	Lao	CL	6	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany.
31488328	Magdalena	Götz	M	7	Physiological Genomics, Biomedical Center (BMC), Ludwig-Maximilians-Universitaet (LMU), Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; Helmholtz Center Munich, Biomedical Center (BMC), Institute of Stem Cell Research, Großhaderner Str. 9, 82152 Planegg/Martinsried, Germany; SyNergy Excellence Cluster, Munich, Germany. Electronic address: magdalena.goetz@helmholtz-muenchen.de.
31487528	Matthew D	Cain	MD	1	Department of Medicine, Washington University School of Medicine, St. Louis, MO 63110, USA.
31487528	Hamid	Salimi	H	2	Department of Medicine, Washington University School of Medicine, St. Louis, MO 63110, USA.
31487528	Michael S	Diamond	MS	3	Department of Medicine, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Molecular Microbiology, Washington University School of Medicine, St. Louis, MO 63110, USA; The Andrew M. and Jane M. Bursky Center for Human Immunology and Immunotherapy Programs, Washington University School of Medicine, St. Louis, MO 63110, USA.
31487528	Robyn S	Klein	RS	4	Department of Medicine, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Neuroscience, Washington University School of Medicine, St. Louis, MO 63110, USA. Electronic address: rklein@wustl.edu.
31487527	Michael M	Halassa	MM	1	Department of Brain and Cognitive Science and the McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, MA, USA. Electronic address: mhalassa@mit.edu.
31487527	S Murray	Sherman	SM	2	Department of Neurobiology, University of Chicago School of Medicine, Chicago, IL, USA. Electronic address: msherman@bsd.uchicago.edu.
31487526	Demetrio	Sierra-Mercado	D	1	Department of Anatomy &amp; Neurobiology, University of Puerto Rico, School of Medicine, San Juan, PR; Center for Medical Ethics and Health Policy, Baylor College of Medicine, Houston, TX, USA.
31487526	Peter	Zuk	P	2	Center for Medical Ethics and Health Policy, Baylor College of Medicine, Houston, TX, USA; Department of Philosophy, Rice University, Houston, TX, USA.
31487526	Michael S	Beauchamp	MS	3	Department of Neurosurgery, Baylor College of Medicine, Houston, TX, USA; Core for Advanced MRI, Baylor College of Medicine, Houston, TX, USA.
31487526	Sameer A	Sheth	SA	4	Department of Neurosurgery, Baylor College of Medicine, Houston, TX, USA.
31487526	Daniel	Yoshor	D	5	Department of Neurosurgery, Baylor College of Medicine, Houston, TX, USA.
31487526	Wayne K	Goodman	WK	6	Menninger Department of Psychiatry and Behavioral Sciences, Baylor College of Medicine, Houston, TX, USA.
31487526	Amy L	McGuire	AL	7	Center for Medical Ethics and Health Policy, Baylor College of Medicine, Houston, TX, USA.
31487526	Gabriel	Lázaro-Muñoz	G	8	Center for Medical Ethics and Health Policy, Baylor College of Medicine, Houston, TX, USA. Electronic address: glazaro@bcm.edu.
31487525	Frederic M	Stoll	FM	1	Nash Family Department of Neuroscience and Friedman Brain Institute, Icahn School of Medicine at Mount Sinai, New York, NY, USA. Electronic address: frederic.stoll@mssm.edu.
31487525	Peter H	Rudebeck	PH	2	Nash Family Department of Neuroscience and Friedman Brain Institute, Icahn School of Medicine at Mount Sinai, New York, NY, USA. Electronic address: peter.rudebeck@mssm.edu.
31487524	Paulius	Viskaitis	P	1	Laboratory of Neurobehavioural Dynamics, Institute for Neuroscience, Department of Health Sciences and Technology, ETH Zürich, Schorenstrasse 16, Schwerzenbach 8603, Switzerland.
31487524	Denis	Burdakov	D	2	Laboratory of Neurobehavioural Dynamics, Institute for Neuroscience, Department of Health Sciences and Technology, ETH Zürich, Schorenstrasse 16, Schwerzenbach 8603, Switzerland. Electronic address: denis.burdakov@hest.ethz.ch.
31487523	José Manuel	Morante-Redolat	JM	1	Centro de Investigación Biomédica en Red sobre Enfermedades Neurodegenerativas (CIBERNED), Estructura de Recerca Interdisciplinar en Biotecnologia i Biomedicina (ERI BIOTECMED), and Departamento de Biología Celular, Biología Funcional y Antropología Física, Universidad de Valencia, 46100 Burjassot, Spain.
31487523	Isabel	Fariñas	I	2	Centro de Investigación Biomédica en Red sobre Enfermedades Neurodegenerativas (CIBERNED), Estructura de Recerca Interdisciplinar en Biotecnologia i Biomedicina (ERI BIOTECMED), and Departamento de Biología Celular, Biología Funcional y Antropología Física, Universidad de Valencia, 46100 Burjassot, Spain. Electronic address: isabel.farinas@uv.es.
31487522	Ximena	Contreras	X	1	Institute of Science and Technology Austria, Am Campus 1, 3400 Klosterneuburg, Austria.
31487522	Simon	Hippenmeyer	S	2	Institute of Science and Technology Austria, Am Campus 1, 3400 Klosterneuburg, Austria. Electronic address: simon.hippenmeyer@ist.ac.at.
31487521	Timothy Y	Huang	TY	1	Neuroscience Initiative, Sanford Burnham Prebys Medical Discovery Institute, La Jolla, CA 92037, USA.
31487521	Huaxi	Xu	H	2	Neuroscience Initiative, Sanford Burnham Prebys Medical Discovery Institute, La Jolla, CA 92037, USA. Electronic address: xuh@sbpdiscovery.org.
31474508	Amélie	Fréal	A	1	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands; Department of Axonal Signaling, Netherlands Institute for Neuroscience, Royal Netherlands Academy of Arts and Sciences, Meibergdreef 47, 1105 BA Amsterdam, the Netherlands.
31474508	Dipti	Rai	D	2	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Roderick P	Tas	RP	3	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Xingxiu	Pan	X	4	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Eugene A	Katrukha	EA	5	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Dieudonnée	van de Willige	D	6	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Riccardo	Stucchi	R	7	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands; Biomolecular Mass Spectrometry and Proteomics, Bijvoet Center for Biomolecular Research, Utrecht Institute for Pharmaceutical Sciences and the Netherlands Proteomics Center, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Amol	Aher	A	8	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Chao	Yang	C	9	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	A F Maarten	Altelaar	AFM	10	Biomolecular Mass Spectrometry and Proteomics, Bijvoet Center for Biomolecular Research, Utrecht Institute for Pharmaceutical Sciences and the Netherlands Proteomics Center, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Karin	Vocking	K	11	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Jan Andries	Post	JA	12	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Martin	Harterink	M	13	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Lukas C	Kapitein	LC	14	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands.
31474508	Anna	Akhmanova	A	15	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands. Electronic address: a.akhmanova@uu.nl.
31474508	Casper C	Hoogenraad	CC	16	Cell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, the Netherlands; Department of Neuroscience, Genentech, Inc., South San Francisco, CA 94080, USA. Electronic address: c.hoogenraad@uu.nl.
31473062	Guangsen	Shi	G	1	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	Lijuan	Xing	L	2	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	David	Wu	D	3	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	Bula J	Bhattacharyya	BJ	4	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	Christopher R	Jones	CR	5	Department of Neurology, University of Utah, Salt Lake City, UT 84108, USA.
31473062	Thomas	McMahon	T	6	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	S Y Christin	Chong	SYC	7	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	Jason A	Chen	JA	8	Department of Neurology, University of California, Los Angeles, Los Angeles, CA 90095, USA.
31473062	Giovanni	Coppola	G	9	Department of Neurology, University of California, Los Angeles, Los Angeles, CA 90095, USA.
31473062	Daniel	Geschwind	D	10	Department of Neurology, University of California, Los Angeles, Los Angeles, CA 90095, USA.
31473062	Andrew	Krystal	A	11	Department of Psychiatry, University of California, San Francisco, San Francisco, CA 94143, USA; Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA 94143, USA.
31473062	Louis J	Ptáček	LJ	12	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA; Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA 94143, USA; Kavli Institute for Fundamental Neuroscience, University of California, San Francisco, San Francisco, CA 94143, USA. Electronic address: ljp@ucsf.edu.
31473062	Ying-Hui	Fu	YH	13	Department of Neurology, University of California, San Francisco, San Francisco, CA 94143, USA; Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA 94143, USA; Kavli Institute for Fundamental Neuroscience, University of California, San Francisco, San Francisco, CA 94143, USA. Electronic address: ying-hui.fu@ucsf.edu.
31471123	Sercan	Sayin	S	1	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany.
31471123	Jean-Francois	De Backer	JF	2	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany.
31471123	K P	Siju	KP	3	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany.
31471123	Marina E	Wosniack	ME	4	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany; Max Planck Institute for Brain Research, Computation in Neural Circuits Group, 60438 Frankfurt, Germany.
31471123	Laurence P	Lewis	LP	5	Max Planck Institute of Neurobiology, Chemosensory Coding Group, 82152 Martinsried, Germany.
31471123	Lisa-Marie	Frisch	LM	6	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany.
31471123	Benedikt	Gansen	B	7	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany.
31471123	Philipp	Schlegel	P	8	Drosophila Connectomics Group, Department of Zoology, University of Cambridge, Cambridge CB2 3EJ, UK.
31471123	Amelia	Edmondson-Stait	A	9	Drosophila Connectomics Group, Department of Zoology, University of Cambridge, Cambridge CB2 3EJ, UK.
31471123	Nadiya	Sharifi	N	10	HHMI Janelia Research Campus, Ashburn, VA 20147, USA.
31471123	Corey B	Fisher	CB	11	HHMI Janelia Research Campus, Ashburn, VA 20147, USA.
31471123	Steven A	Calle-Schuler	SA	12	HHMI Janelia Research Campus, Ashburn, VA 20147, USA.
31471123	J Scott	Lauritzen	JS	13	HHMI Janelia Research Campus, Ashburn, VA 20147, USA.
31471123	Davi D	Bock	DD	14	HHMI Janelia Research Campus, Ashburn, VA 20147, USA.
31471123	Marta	Costa	M	15	Drosophila Connectomics Group, Department of Zoology, University of Cambridge, Cambridge CB2 3EJ, UK.
31471123	Gregory S X E	Jefferis	GSXE	16	Drosophila Connectomics Group, Department of Zoology, University of Cambridge, Cambridge CB2 3EJ, UK; Neurobiology Division, MRC Laboratory of Molecular Biology, Cambridge CB2 0QH, UK.
31471123	Julijana	Gjorgjieva	J	17	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany; Max Planck Institute for Brain Research, Computation in Neural Circuits Group, 60438 Frankfurt, Germany.
31471123	Ilona C	Grunwald Kadow	IC	18	Technical University of Munich, School of Life Sciences, 85354 Freising, Germany; ZIEL - Institute for food and health, 85354 Freising, Germany; Max Planck Institute of Neurobiology, Chemosensory Coding Group, 82152 Martinsried, Germany. Electronic address: ilona.grunwald@tum.de.
31466734	Jianing	Yu	J	1	Janelia Research Campus, Howard Hughes Medical Institute (HHMI), Ashburn, VA 20147, USA. Electronic address: jianing.yu@pku.edu.cn.
31466734	Hang	Hu	H	2	Department of Neuroscience, West Virginia University School of Medicine and Rockefeller Neuroscience Institute, Morgantown, WV 26506, USA.
31466734	Ariel	Agmon	A	3	Janelia Research Campus, Howard Hughes Medical Institute (HHMI), Ashburn, VA 20147, USA; Department of Neuroscience, West Virginia University School of Medicine and Rockefeller Neuroscience Institute, Morgantown, WV 26506, USA.
31466734	Karel	Svoboda	K	4	Janelia Research Campus, Howard Hughes Medical Institute (HHMI), Ashburn, VA 20147, USA. Electronic address: svobodak@janelia.hhmi.org.
31447169	Matthew Gene	Kearney	MG	1	Department of Neurobiology, Duke University School of Medicine, Durham, NC 27710, USA; Medical Scientist Training Program, Duke University School of Medicine, Durham, NC 27710, USA.
31447169	Timothy L	Warren	TL	2	Institute of Neuroscience, Howard Hughes Medical Institute, University of Oregon, Eugene, OR 97403, USA.
31447169	Erin	Hisey	E	3	Department of Cell Biology, Duke University School of Medicine, Durham, NC 27710, USA.
31447169	Jiaxuan	Qi	J	4	Department of Neurobiology, Duke University School of Medicine, Durham, NC 27710, USA.
31447169	Richard	Mooney	R	5	Department of Neurobiology, Duke University School of Medicine, Durham, NC 27710, USA. Electronic address: mooney@neuro.duke.edu.
31439429	Mike	Hemberger	M	1	Max Planck Institute for Brain Research, Frankfurt am Main, 60438 Germany.
31439429	Mark	Shein-Idelson	M	2	Max Planck Institute for Brain Research, Frankfurt am Main, 60438 Germany; Department of Neurobiology, George S. Wise Faculty of Life Sciences, Sagol School for Neuroscience, Tel-Aviv University, Tel Aviv, Israel.
31439429	Lorenz	Pammer	L	3	Max Planck Institute for Brain Research, Frankfurt am Main, 60438 Germany.
31439429	Gilles	Laurent	G	4	Max Planck Institute for Brain Research, Frankfurt am Main, 60438 Germany. Electronic address: gilles.laurent@brain.mpg.de.
31437453	Zuzanna	Brzosko	Z	1	Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge CB2 3EG, UK.
31437453	Susanna B	Mierau	SB	2	Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge CB2 3EG, UK.
31437453	Ole	Paulsen	O	3	Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge CB2 3EG, UK. Electronic address: op210@cam.ac.uk.
